User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription,weighted_aov,r_score,f_score,m_score,rfm_score,value_proxy_score,segment_name,segment_name_cn,business_role,action_priority
#DEMO0733,30.0,Male,Suburban,150254.0,Technology,10.0,1.0,1525.61,1525.61,Electronics,35.0,23.0,TRUE,1525.61,3,1,1,5,28.32,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0734,35.0,Male,Suburban,142590.0,Technology,9.0,3.0,1492.14,4476.43,Electronics,37.0,23.0,FALSE,1492.14,3,2,2,7,41.64,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0735,34.0,Male,Suburban,208254.0,Technology,11.0,3.0,1874.3,5622.89,Electronics,44.0,44.0,TRUE,1874.3,3,2,2,7,47.54,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0736,30.0,Male,Suburban,116744.0,Digital products,6.0,3.0,2021.92,6065.77,Electronics,37.0,41.0,FALSE,2021.92,3,2,3,8,50.84,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0737,32.0,Male,Urban,213617.0,Technology,11.0,2.0,2074.89,4149.77,Electronics,33.0,22.0,FALSE,2074.89,3,2,2,7,44.41,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0738,24.0,Female,Suburban,149635.0,Digital products,3.0,3.0,1872.29,5616.86,Electronics,43.0,23.0,TRUE,1872.29,5,2,2,9,50.53,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0739,26.0,Male,Suburban,200016.0,Technology,11.0,3.0,1519.53,4558.59,Electronics,69.0,19.0,FALSE,1519.53,3,2,2,7,41.99,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0740,27.0,Female,Urban,158274.0,Gaming,9.0,1.0,1504.42,1504.42,Electronics,79.0,39.0,FALSE,1504.42,3,1,1,5,28.24,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0741,24.0,Female,Urban,132089.0,Gaming,4.0,1.0,1395.82,1395.82,Electronics,45.0,44.0,FALSE,1395.82,4,1,1,6,27.31,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0742,34.0,Male,Suburban,93694.0,Technology,9.0,1.0,1136.03,1136.03,Electronics,36.0,37.0,FALSE,1136.03,3,1,1,5,20.04,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0743,36.0,Female,Urban,172284.0,Digital products,13.0,3.0,1100.82,3302.47,Electronics,42.0,54.0,TRUE,1100.82,3,2,2,7,31.08,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0744,33.0,Female,Suburban,149528.0,Technology,7.0,1.0,1473.81,1473.81,Electronics,65.0,26.0,FALSE,1473.81,3,1,1,5,27.83,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0745,34.0,Female,Urban,155379.0,Digital products,7.0,3.0,1939.17,5817.52,Electronics,32.0,52.0,TRUE,1939.17,3,2,2,7,49.37,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0746,39.0,Male,Urban,174403.0,Technology,4.0,2.0,1213.87,2427.74,Electronics,50.0,39.0,TRUE,1213.87,4,2,2,8,30.7,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0747,40.0,Female,Urban,151357.0,Gaming,3.0,1.0,1345.86,1345.86,Electronics,48.0,22.0,TRUE,1345.86,5,1,1,7,26.86,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0748,36.0,Female,Urban,188412.0,Technology,5.0,3.0,1671.99,5015.97,Electronics,36.0,20.0,FALSE,1671.99,4,2,2,8,45.45,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0749,25.0,Male,Urban,153964.0,Technology,7.0,3.0,1765.69,5297.06,Electronics,57.0,27.0,TRUE,1765.69,3,2,2,7,46.41,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0750,29.0,Male,Suburban,178585.0,Digital products,5.0,2.0,1858.94,3717.89,Electronics,67.0,27.0,TRUE,1858.94,4,2,2,8,42.28,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0751,28.0,Female,Urban,191636.0,Gaming,9.0,3.0,1915.22,5745.66,Electronics,60.0,28.0,FALSE,1915.22,3,2,2,7,48.62,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0752,40.0,Male,Urban,207483.0,Gaming,12.0,3.0,1370.01,4110.03,Electronics,56.0,53.0,FALSE,1370.01,3,2,2,7,37.98,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0753,35.0,Female,Suburban,163006.0,Gaming,7.0,1.0,1193.35,1193.35,Electronics,43.0,27.0,TRUE,1193.35,3,1,1,5,21.44,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0754,35.0,Female,Urban,157415.0,Gaming,5.0,3.0,1189.18,3567.54,Electronics,37.0,21.0,FALSE,1189.18,4,2,2,8,34.95,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0755,40.0,Female,Suburban,185755.0,Digital products,14.0,3.0,1335.79,4007.38,Electronics,74.0,46.0,FALSE,1335.79,3,2,2,7,36.75,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0756,24.0,Female,Urban,207142.0,Gaming,14.0,1.0,1494.07,1494.07,Electronics,50.0,27.0,FALSE,1494.07,3,1,1,5,26.92,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0757,40.0,Male,Suburban,115653.0,Technology,12.0,2.0,1369.79,2739.57,Electronics,33.0,53.0,FALSE,1369.78,3,2,2,7,31.67,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0758,36.0,Female,Urban,156990.0,Gaming,3.0,2.0,1102.3,2204.6,Electronics,30.0,32.0,FALSE,1102.3,5,2,2,9,29.99,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0759,33.0,Female,Urban,95550.0,Digital products,10.0,1.0,2095.48,2095.48,Electronics,74.0,33.0,FALSE,2095.48,3,1,2,6,36.68,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0760,34.0,Female,Urban,181077.0,Gaming,2.0,3.0,1368.61,4105.84,Electronics,43.0,41.0,TRUE,1368.61,5,2,2,9,42.14,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0761,33.0,Male,Urban,203259.0,Gaming,10.0,1.0,1429.0,1429.0,Electronics,51.0,18.0,TRUE,1429.0,3,1,1,5,26.1,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0762,38.0,Male,Suburban,101727.0,Technology,12.0,1.0,1203.33,1203.33,Electronics,55.0,41.0,TRUE,1203.33,3,1,1,5,20.72,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0763,35.0,Female,Urban,125408.0,Technology,8.0,2.0,1316.6,2633.21,Electronics,75.0,46.0,FALSE,1316.6,3,2,2,7,31.08,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0764,27.0,Male,Urban,123669.0,Gaming,6.0,1.0,1887.82,1887.82,Electronics,61.0,31.0,FALSE,1887.82,3,1,2,6,34.59,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0765,27.0,Female,Suburban,158135.0,Digital products,10.0,2.0,1757.03,3514.06,Electronics,57.0,54.0,FALSE,1757.03,3,2,2,7,39.25,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0766,26.0,Male,Urban,195431.0,Digital products,8.0,1.0,1116.26,1116.26,Electronics,71.0,30.0,TRUE,1116.26,3,1,1,5,20.0,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0767,32.0,Female,Urban,198093.0,Digital products,9.0,1.0,1296.14,1296.14,Electronics,61.0,20.0,TRUE,1296.14,3,1,1,5,22.91,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0768,26.0,Male,Urban,196367.0,Technology,11.0,3.0,1868.04,5604.13,Electronics,30.0,40.0,TRUE,1868.04,3,2,2,7,47.33,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0769,37.0,Female,Urban,206953.0,Gaming,9.0,3.0,1690.07,5070.2,Electronics,36.0,39.0,TRUE,1690.07,3,2,2,7,44.68,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0770,31.0,Male,Urban,199215.0,Gaming,13.0,1.0,1311.53,1311.53,Electronics,63.0,36.0,TRUE,1311.53,3,1,1,5,22.57,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0771,29.0,Female,Urban,119271.0,Digital products,4.0,2.0,1754.81,3509.63,Electronics,54.0,27.0,FALSE,1754.82,4,2,2,8,41.12,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0772,27.0,Male,Suburban,116482.0,Technology,2.0,3.0,1735.25,5205.75,Electronics,47.0,22.0,TRUE,1735.25,5,2,2,9,49.29,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0773,28.0,Female,Urban,130224.0,Technology,3.0,2.0,1692.45,3384.9,Electronics,78.0,33.0,FALSE,1692.45,5,2,2,9,40.97,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0774,33.0,Female,Urban,91924.0,Gaming,3.0,1.0,1244.45,1244.45,Electronics,46.0,19.0,FALSE,1244.45,5,1,1,7,24.85,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0775,26.0,Female,Suburban,99796.0,Gaming,12.0,1.0,1303.71,1303.71,Electronics,59.0,30.0,FALSE,1303.71,3,1,1,5,22.46,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0776,24.0,Male,Urban,93783.0,Technology,4.0,3.0,1310.27,3930.8,Electronics,42.0,24.0,FALSE,1310.27,4,2,2,8,38.56,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0777,29.0,Male,Suburban,170273.0,Technology,2.0,3.0,2032.46,6097.37,Electronics,69.0,24.0,TRUE,2032.46,5,2,3,10,54.35,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0778,29.0,Male,Suburban,145242.0,Gaming,9.0,2.0,1548.22,3096.45,Electronics,61.0,39.0,FALSE,1548.22,3,2,2,7,36.04,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0779,25.0,Male,Suburban,183432.0,Digital products,7.0,2.0,1228.24,2456.47,Electronics,50.0,23.0,FALSE,1228.23,3,2,2,7,29.55,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0780,39.0,Male,Suburban,105578.0,Technology,11.0,2.0,1819.88,3639.77,Electronics,30.0,44.0,FALSE,1819.88,3,2,2,7,40.23,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0781,34.0,Male,Suburban,195861.0,Digital products,7.0,2.0,1772.0,3544.0,Electronics,42.0,47.0,FALSE,1772.0,3,2,2,7,39.98,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0782,29.0,Male,Urban,110953.0,Digital products,13.0,1.0,1327.54,1327.54,Electronics,32.0,43.0,FALSE,1327.54,3,1,1,5,23.06,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0783,29.0,Male,Urban,149757.0,Technology,7.0,2.0,1173.17,2346.34,Electronics,39.0,34.0,TRUE,1173.17,3,2,2,7,28.55,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0784,33.0,Female,Urban,149159.0,Digital products,5.0,1.0,1600.89,1600.89,Electronics,72.0,49.0,TRUE,1600.89,4,1,2,7,30.64,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0785,30.0,Male,Urban,122021.0,Technology,8.0,3.0,1748.82,5246.46,Electronics,37.0,19.0,TRUE,1748.82,3,2,2,7,45.96,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0786,40.0,Female,Suburban,178256.0,Gaming,14.0,3.0,1100.94,3302.81,Electronics,62.0,51.0,TRUE,1100.94,3,2,2,7,30.98,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0787,24.0,Female,Urban,206859.0,Technology,10.0,2.0,1489.61,2979.23,Electronics,66.0,20.0,TRUE,1489.62,3,2,2,7,34.82,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0788,33.0,Male,Suburban,167319.0,Digital products,7.0,3.0,1399.62,4198.87,Electronics,34.0,26.0,FALSE,1399.62,3,2,2,7,39.8,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0789,30.0,Female,Suburban,149715.0,Digital products,14.0,3.0,1494.36,4483.08,Electronics,68.0,18.0,TRUE,1494.36,3,2,2,7,40.86,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0790,26.0,Male,Suburban,173982.0,Digital products,14.0,2.0,1941.32,3882.63,Electronics,66.0,49.0,TRUE,1941.32,3,2,2,7,41.64,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0791,32.0,Male,Urban,106832.0,Technology,7.0,2.0,1935.77,3871.54,Electronics,71.0,46.0,FALSE,1935.77,3,2,2,7,42.81,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0792,31.0,Male,Suburban,104565.0,Gaming,10.0,3.0,1702.76,5108.28,Electronics,76.0,33.0,FALSE,1702.76,3,2,2,7,44.63,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0793,35.0,Male,Urban,165496.0,Gaming,6.0,2.0,1861.5,3723.01,Electronics,68.0,48.0,TRUE,1861.5,3,2,2,7,41.93,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0794,27.0,Female,Urban,136762.0,Technology,4.0,3.0,2006.5,6019.49,Electronics,41.0,41.0,FALSE,2006.5,4,2,2,8,51.73,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0795,40.0,Female,Suburban,185099.0,Technology,10.0,1.0,2023.89,2023.89,Electronics,51.0,54.0,FALSE,2023.89,3,1,2,6,35.85,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0796,30.0,Male,Suburban,184095.0,Digital products,8.0,1.0,1406.74,1406.74,Electronics,57.0,23.0,FALSE,1406.74,3,1,1,5,26.01,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0797,36.0,Female,Suburban,122551.0,Technology,13.0,2.0,1654.13,3308.27,Electronics,67.0,24.0,TRUE,1654.14,3,2,2,7,36.62,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0798,37.0,Female,Suburban,214434.0,Gaming,8.0,2.0,1236.49,2472.97,Electronics,62.0,49.0,FALSE,1236.48,3,2,2,7,29.64,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0799,33.0,Female,Urban,176276.0,Technology,12.0,1.0,1630.6,1630.6,Electronics,50.0,29.0,TRUE,1630.6,3,1,2,6,29.42,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0800,33.0,Female,Urban,99350.0,Digital products,14.0,1.0,1957.36,1957.36,Electronics,57.0,53.0,FALSE,1957.36,3,1,2,6,34.18,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0801,24.0,Male,Urban,145005.0,Technology,13.0,1.0,1501.76,1501.76,Electronics,31.0,46.0,TRUE,1501.76,3,1,1,5,27.42,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0802,38.0,Female,Urban,156557.0,Digital products,5.0,1.0,1599.55,1599.55,Electronics,42.0,29.0,FALSE,1599.55,4,1,2,7,30.58,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0803,31.0,Female,Suburban,173071.0,Gaming,6.0,1.0,1820.87,1820.87,Electronics,47.0,46.0,FALSE,1820.87,3,1,2,6,33.54,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0804,26.0,Female,Urban,203731.0,Technology,7.0,3.0,1446.71,4340.14,Electronics,42.0,54.0,FALSE,1446.71,3,2,2,7,40.89,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0805,37.0,Female,Suburban,191960.0,Technology,2.0,2.0,1813.9,3627.8,Electronics,67.0,39.0,TRUE,1813.9,5,2,2,9,44.1,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0806,39.0,Female,Suburban,117587.0,Technology,6.0,3.0,1170.55,3511.64,Electronics,67.0,19.0,TRUE,1170.55,3,2,2,7,33.9,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0807,40.0,Male,Urban,172021.0,Digital products,4.0,1.0,1399.58,1399.58,Electronics,47.0,55.0,FALSE,1399.58,4,1,1,6,27.52,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0808,32.0,Female,Urban,100788.0,Digital products,10.0,3.0,1332.02,3996.07,Electronics,33.0,39.0,FALSE,1332.02,3,2,2,7,37.39,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0809,29.0,Male,Urban,182115.0,Digital products,4.0,3.0,1568.25,4704.74,Electronics,48.0,54.0,FALSE,1568.25,4,2,2,8,44.85,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0810,26.0,Male,Urban,131401.0,Digital products,14.0,2.0,1882.83,3765.66,Electronics,77.0,39.0,TRUE,1882.83,3,2,2,7,40.74,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0811,24.0,Female,Suburban,152791.0,Technology,10.0,1.0,1397.56,1397.56,Electronics,53.0,34.0,FALSE,1397.56,3,1,1,5,25.38,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0812,34.0,Female,Suburban,92456.0,Digital products,2.0,1.0,1215.36,1215.36,Electronics,61.0,19.0,FALSE,1215.36,5,1,1,7,25.22,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0813,40.0,Male,Urban,183681.0,Digital products,5.0,3.0,1310.32,3930.97,Electronics,72.0,37.0,FALSE,1310.32,4,2,2,8,37.85,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0814,40.0,Male,Urban,105381.0,Technology,2.0,2.0,1233.65,2467.3,Electronics,73.0,21.0,TRUE,1233.65,5,2,2,9,33.02,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0815,27.0,Female,Suburban,105480.0,Gaming,7.0,3.0,1879.55,5638.64,Electronics,69.0,46.0,TRUE,1879.55,3,2,2,7,48.36,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0816,27.0,Male,Urban,208124.0,Technology,14.0,3.0,1899.77,5699.31,Electronics,41.0,23.0,FALSE,1899.77,3,2,2,7,47.46,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0817,37.0,Male,Urban,144717.0,Gaming,4.0,1.0,1784.85,1784.85,Electronics,50.0,26.0,TRUE,1784.85,4,1,2,7,34.06,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0818,25.0,Male,Suburban,125684.0,Gaming,5.0,1.0,1421.9,1421.9,Electronics,58.0,43.0,TRUE,1421.9,4,1,1,6,27.23,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0819,38.0,Male,Suburban,164790.0,Digital products,4.0,2.0,1224.07,2448.13,Electronics,38.0,40.0,FALSE,1224.06,4,2,2,8,30.95,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0820,35.0,Female,Suburban,142496.0,Digital products,7.0,1.0,1751.24,1751.24,Electronics,62.0,31.0,TRUE,1751.24,3,1,2,6,32.17,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0821,30.0,Female,Suburban,181839.0,Gaming,3.0,1.0,1382.0,1382.0,Electronics,48.0,44.0,FALSE,1382.0,5,1,1,7,27.7,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0822,36.0,Male,Urban,106370.0,Gaming,13.0,3.0,1488.49,4465.47,Electronics,40.0,35.0,TRUE,1488.49,3,2,2,7,40.8,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0823,35.0,Male,Urban,209072.0,Digital products,9.0,3.0,2098.12,6294.35,Electronics,63.0,41.0,FALSE,2098.12,3,2,3,8,51.75,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0824,33.0,Female,Suburban,94913.0,Gaming,9.0,3.0,1554.83,4664.48,Electronics,55.0,42.0,TRUE,1554.83,3,2,2,7,42.84,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0825,36.0,Male,Urban,146259.0,Digital products,10.0,3.0,1181.39,3544.17,Electronics,61.0,27.0,FALSE,1181.39,3,2,2,7,33.53,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0826,33.0,Male,Suburban,125431.0,Gaming,9.0,3.0,2055.36,6166.07,Electronics,65.0,45.0,TRUE,2055.36,3,2,3,8,51.0,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0827,27.0,Female,Suburban,166413.0,Gaming,11.0,2.0,1499.01,2998.02,Electronics,30.0,50.0,FALSE,1499.01,3,2,2,7,34.96,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0828,35.0,Male,Suburban,164310.0,Technology,7.0,3.0,1158.8,3476.39,Electronics,54.0,21.0,FALSE,1158.8,3,2,2,7,33.32,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0829,29.0,Female,Urban,197765.0,Digital products,3.0,1.0,1176.27,1176.27,Electronics,30.0,25.0,TRUE,1176.27,5,1,1,7,23.5,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0830,39.0,Female,Suburban,156361.0,Technology,3.0,3.0,1723.07,5169.22,Electronics,65.0,48.0,FALSE,1723.07,5,2,2,9,47.97,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0831,36.0,Male,Urban,209424.0,Gaming,7.0,1.0,1552.89,1552.89,Electronics,74.0,26.0,TRUE,1552.89,3,1,2,6,29.31,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0832,30.0,Female,Suburban,218368.0,Gaming,9.0,1.0,1111.21,1111.21,Electronics,48.0,53.0,FALSE,1111.21,3,1,1,5,19.73,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0833,39.0,Male,Suburban,117428.0,Technology,10.0,3.0,1468.11,4404.33,Electronics,46.0,50.0,FALSE,1468.11,3,2,2,7,40.95,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0834,28.0,Male,Suburban,191197.0,Digital products,7.0,3.0,1435.19,4305.57,Electronics,69.0,28.0,FALSE,1435.19,3,2,2,7,40.62,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0835,30.0,Female,Suburban,184819.0,Gaming,3.0,2.0,1657.88,3315.75,Electronics,54.0,40.0,FALSE,1657.88,5,2,2,9,40.24,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0836,31.0,Female,Urban,96896.0,Technology,9.0,3.0,1512.77,4538.32,Electronics,74.0,54.0,TRUE,1512.77,3,2,2,7,42.18,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0837,28.0,Male,Urban,204817.0,Gaming,12.0,2.0,1663.65,3327.31,Electronics,30.0,40.0,TRUE,1663.66,3,2,2,7,37.11,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0838,38.0,Male,Suburban,112781.0,Technology,11.0,3.0,1123.01,3369.04,Electronics,60.0,47.0,FALSE,1123.01,3,2,2,7,32.16,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0839,36.0,Male,Urban,104141.0,Gaming,14.0,3.0,1230.25,3690.76,Electronics,55.0,28.0,FALSE,1230.25,3,2,2,7,33.89,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0840,27.0,Female,Urban,209886.0,Technology,6.0,2.0,1386.74,2773.48,Electronics,61.0,22.0,TRUE,1386.74,3,2,2,7,33.17,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0841,65.0,Male,Urban,79537.0,Self-learning,76.0,1.0,134.53,134.53,Books,6.0,9.0,TRUE,134.53,2,1,1,4,6.23,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0842,29.0,Male,Rural,95820.0,Education,67.0,1.0,134.91,134.91,Books,15.0,5.0,FALSE,134.91,2,1,1,4,6.88,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0843,42.0,Female,Rural,69993.0,Self-learning,45.0,1.0,232.57,232.57,Books,17.0,5.0,TRUE,232.57,2,1,1,4,12.06,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0844,35.0,Male,Suburban,90662.0,Education,85.0,1.0,138.61,138.61,Books,15.0,3.0,FALSE,138.61,1,1,1,3,6.05,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0845,26.0,Female,Urban,84415.0,Self-learning,44.0,2.0,202.66,405.33,Books,20.0,14.0,FALSE,202.66,2,2,1,5,17.9,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0846,53.0,Female,Rural,99782.0,Education,56.0,2.0,210.53,421.07,Books,18.0,4.0,TRUE,210.54,2,2,1,5,17.99,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0847,27.0,Female,Urban,87801.0,Education,32.0,2.0,252.54,505.07,Books,26.0,16.0,TRUE,252.54,2,2,1,5,20.01,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0848,48.0,Male,Rural,51913.0,Self-learning,61.0,1.0,234.15,234.15,Books,7.0,7.0,TRUE,234.15,2,1,1,4,11.81,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0849,37.0,Female,Rural,45587.0,Reading,77.0,2.0,250.18,500.36,Books,26.0,15.0,TRUE,250.18,2,2,1,5,18.1,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0850,53.0,Male,Rural,94913.0,Self-learning,59.0,1.0,179.88,179.88,Books,12.0,10.0,FALSE,179.88,2,1,1,4,9.28,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0851,61.0,Female,Suburban,92416.0,Reading,68.0,1.0,128.77,128.77,Books,16.0,15.0,TRUE,128.77,2,1,1,4,6.43,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0852,45.0,Female,Urban,94798.0,Education,75.0,1.0,184.2,184.2,Books,17.0,17.0,TRUE,184.2,2,1,1,4,8.42,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0853,42.0,Male,Rural,70566.0,Self-learning,74.0,2.0,244.53,489.07,Books,8.0,10.0,TRUE,244.54,2,2,1,5,18.16,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0854,22.0,Male,Suburban,98457.0,Reading,34.0,2.0,201.34,402.68,Books,18.0,16.0,FALSE,201.34,2,2,1,5,18.08,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0855,53.0,Male,Urban,73442.0,Self-learning,87.0,2.0,158.51,317.03,Books,22.0,17.0,FALSE,158.51,1,2,1,4,14.21,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0856,35.0,Female,Suburban,116173.0,Education,66.0,1.0,151.03,151.03,Books,9.0,16.0,TRUE,151.03,2,1,1,4,7.65,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0857,56.0,Male,Urban,101288.0,Reading,39.0,2.0,126.18,252.35,Books,12.0,13.0,TRUE,126.18,2,2,1,5,15.01,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0858,41.0,Male,Urban,113763.0,Reading,65.0,1.0,235.41,235.41,Books,24.0,3.0,TRUE,235.41,2,1,1,4,11.72,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0859,60.0,Male,Suburban,41507.0,Reading,59.0,1.0,190.99,190.99,Books,16.0,9.0,TRUE,190.99,2,1,1,4,9.89,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0860,33.0,Female,Urban,73652.0,Education,66.0,2.0,120.32,240.64,Books,12.0,18.0,TRUE,120.32,2,2,1,5,13.67,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0861,18.0,Male,Urban,39809.0,Education,51.0,1.0,99.88,99.88,Books,26.0,18.0,FALSE,99.88,2,1,1,4,6.03,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0862,39.0,Male,Rural,112556.0,Education,89.0,2.0,155.45,310.9,Books,5.0,17.0,TRUE,155.45,1,2,1,4,13.92,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0863,59.0,Female,Suburban,85794.0,Self-learning,32.0,1.0,157.57,157.57,Books,30.0,4.0,TRUE,157.57,2,1,1,4,8.98,Other Customers,其他用户,Long-tail users,Nurture
#DEMO0864,50.0,Male,Suburban,38939.0,Education,67.0,1.0,241.32,241.32,Books,10.0,6.0,FALSE,241.32,2,1,1,4,11.87,Other Customers,其他用户,Long-tail users,Nurture
